YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,10,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.60,10.67,12.10
2015,1,10,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.09,6.68,7.53
2015,1,10,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.99,7.11,7.18
2015,1,10,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.67,6.99,7.19
2015,1,10,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.16,6.16,6.41
2015,1,10,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,3.93,4.99,5.24
2015,1,10,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.12,3.99,4.15
2015,1,10,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.03,3.34,3.17
2015,1,10,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.67,3.89,2.94
2015,1,10,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.00,7.53,6.20
2015,1,10,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.53,7.66,8.43
2015,1,10,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.57,6.00,7.90
2015,1,10,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,3.45,3.95,5.72
2015,1,10,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,3.74,3.09,4.48
2015,1,10,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.57,3.73,3.07
2015,1,10,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.49,7.01,6.20
2015,1,10,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.23,9.42,9.75
2015,1,10,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.18,11.64,12.17
2015,1,10,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.69,13.49,14.97
2015,1,10,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.73,13.59,15.63
2015,1,11,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.33,12.96,15.28
2015,1,11,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.85,12.50,14.77
2015,1,11,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.56,12.29,14.57
2015,1,11,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.71,11.53,13.78
2015,1,11,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.72,10.52,12.69
2015,1,11,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.15,9.34,11.38
2015,1,11,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.06,8.59,10.31
2015,1,11,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.20,7.90,9.27
2015,1,11,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.11,7.01,8.17
2015,1,11,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.97,6.31,7.38
2015,1,11,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.99,6.14,7.08
2015,1,11,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.95,6.05,6.89
2015,1,11,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.00,5.88,6.75
2015,1,11,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.16,6.12,7.07
2015,1,11,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.28,6.39,7.50
2015,1,11,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.48,6.73,7.95
2015,1,11,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.32,7.14,8.40
2015,1,11,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.04,8.74,9.87
2015,1,11,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.67,10.68,11.67
2015,1,11,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.27,11.11,12.58
2015,1,11,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.49,11.07,12.56
2015,1,11,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.78,11.15,12.78
2015,1,11,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.56,11.76,13.36
2015,1,11,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.16,12.25,14.02
